,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S,d34s_melt,d34s_fluid,accd34s_fluid,alpha,SCSS_S6+,sulfide_frac,S_degassed,CO2_degassed,S_CO2_degassed
148,225.7956066,-8.160644928,2933.922476,2.448930267,1070.915397,0.004797864,0.977713264,0.146849107,0.324379018,0.528771875,0.110638299,0.036210808,1.39172753,1.515015353,12.5810833,0.990717294,0.00472681,0.004555896,21.78512721,42.78253578,30.53786258,4.262057432,0,31.14070433,0.753414857,0.977571722,716.1100169,378.4757092,113.7910021,-12.3598244,0.008861674,0.000203312,0.001397298,0.000457322,0.030681956,0.083433521,0.268867615,0,0,-4.530680827,-12.45133759,-9.360644928,1289.242292,5020.245316,2.592320032,0.146849107,0.324379018,0.528771875,0.110638299,0.036210808,0.990717294,0.00472681,0.004555896,3.600783729,1.48057162,-1.490754037,-1.490754037,-2.971325657,4936.565344,0,0.161736435,0.732271151,0.220869599
149,224.306894,-8.161837503,2927.037051,2.448168955,1057.690878,0.004786806,0.977336397,0.14732175,0.326243651,0.526434599,0.110907337,0.036414414,1.386097962,1.509377302,12.63681439,0.990580217,0.004763445,0.004656338,21.78056933,43.07139841,30.70569508,4.296034223,0,31.31089286,0.752823914,0.977597596,715.2020705,375.4920208,113.2165373,-12.44317836,0.008839888,0.000202573,0.001413256,0.000464017,0.030680997,0.083418599,0.268896629,0,0,-4.561361824,-12.53475619,-9.361837503,1289.599373,5019.816121,2.592590454,0.14732175,0.326243651,0.526434599,0.110907337,0.036414414,0.990580217,0.004763445,0.004656338,3.573366441,1.486711629,-1.486413783,-1.486413783,-2.973125413,4936.250298,0,0.1637037,0.73557728,0.222551327
150,222.8181813,-8.163030077,2920.046634,2.447392722,1044.51262,0.004775578,0.976965632,0.147796875,0.32813034,0.524072784,0.111177627,0.036619248,1.38049274,1.503762025,12.69308391,0.990440493,0.004800431,0.004759075,21.77628057,43.36495809,30.87588458,4.330435277,0,31.48347613,0.752232598,0.977623444,714.2928464,372.5178946,112.6403968,-12.52651606,0.008817765,0.000201827,0.001429448,0.000470826,0.030679955,0.083403454,0.268925649,0,0,-4.592041778,-12.61815964,-9.363030077,1289.955508,5019.378519,2.592852087,0.147796875,0.32813034,0.524072784,0.111177627,0.036619248,0.990440493,0.004800431,0.004759075,3.545898948,1.492948131,-1.481978062,-1.481978062,-2.974926194,4935.926875,0,0.165700962,0.738871845,0.224262114
151,221.3294687,-8.164222652,2912.948684,2.446601126,1031.380879,0.004764174,0.97660099,0.148274433,0.330039445,0.521686122,0.111449137,0.036825296,1.374911787,1.498169442,12.74989557,0.990298044,0.00483778,0.004864175,21.77226932,43.66332861,31.04848123,4.365267292,0,31.65850514,0.751640961,0.977649266,713.3821681,369.5531325,112.0625032,-12.60983727,0.008795299,0.000201076,0.001445879,0.000477751,0.030678827,0.083388077,0.268954675,0,0,-4.622720606,-12.70154772,-9.364222652,1290.310664,5018.932261,2.593104259,0.148274433,0.330039445,0.521686122,0.111449137,0.036825296,0.990298044,0.00483778,0.004864175,3.518382171,1.49928343,-1.477444427,-1.477444427,-2.976727857,4935.59483,0,0.167728947,0.74215478,0.22600265
152,219.8407561,-8.165415227,2905.74059,2.445793709,1018.295922,0.004752592,0.97624249,0.148754372,0.331971329,0.5192743,0.111721831,0.037032541,1.369355029,1.492599477,12.80725295,0.990152791,0.004875503,0.004971707,21.76854428,43.96662744,31.22353662,4.40053707,0,31.83603238,0.751049059,0.977675061,712.4698518,366.5975333,111.4827776,-12.69314171,0.008772479,0.000200317,0.001462556,0.000484795,0.030677612,0.083372464,0.268983706,0,0,-4.653398218,-12.78492018,-9.365415227,1290.664807,5018.477089,2.593346268,0.148754372,0.331971329,0.5192743,0.111721831,0.037032541,0.990152791,0.004875503,0.004971707,3.490817067,1.505719895,-1.472810359,-1.472810359,-2.978530253,4935.253908,0,0.169788403,0.74542602,0.227773647
153,218.3520434,-8.166607801,2898.419664,2.444969997,1005.258024,0.004740826,0.975890154,0.149236634,0.333926364,0.516837002,0.111995669,0.037240965,1.363822392,1.487052052,12.86515944,0.990004649,0.00491361,0.005081741,21.76511452,44.27497582,31.40110388,4.436251511,0,32.01611188,0.750456948,0.97770083,711.555706,363.6508933,110.9011387,-12.77642912,0.008749299,0.000199552,0.001479484,0.00049196,0.030676307,0.083356607,0.269012742,0,0,-4.684074525,-12.86827679,-9.366607801,1291.017902,5018.012736,2.593577378,0.149236634,0.333926364,0.516837002,0.111995669,0.037240965,0.990004649,0.00491361,0.005081741,3.463204633,1.512259961,-1.468073267,-1.468073267,-2.980333228,4934.903843,0,0.171880096,0.748685494,0.229575833
154,216.8633308,-8.167800376,2890.983143,2.444129496,992.2674755,0.004728872,0.975544003,0.149721159,0.335904929,0.514373913,0.11227061,0.037450549,1.3583138,1.481527089,12.92361823,0.989853534,0.004952113,0.005194353,21.76198946,44.588499,31.58123769,4.472417634,0,32.19879929,0.749864687,0.977726571,710.6395331,360.713006,110.3175032,-12.8596992,0.008725748,0.00019878,0.001496671,0.00049925,0.030674908,0.083340498,0.269041781,0,0,-4.714749433,-12.95161729,-9.367800376,1291.369912,5017.538923,2.593796828,0.149721159,0.335904929,0.514373913,0.11227061,0.037450549,0.989853534,0.004952113,0.005194353,3.435545902,1.518906134,-1.463230484,-1.463230484,-2.982136618,4934.54436,0,0.174004816,0.751933131,0.231409961
155,215.3746182,-8.168992951,2883.428183,2.443271695,979.3245747,0.004716726,0.975204059,0.150207879,0.337907408,0.511884713,0.112546609,0.03766127,1.352829183,1.476024512,12.98263234,0.989699356,0.004991024,0.005309619,21.75917891,44.90732632,31.76399437,4.509042555,0,32.3841519,0.749272339,0.977752283,709.7211266,357.7836622,109.7317859,-12.94295169,0.008701819,0.000198001,0.001514122,0.000506668,0.030673413,0.083324131,0.269070823,0,0,-4.745422845,-13.03494142,-9.368992951,1291.7208,5017.055362,2.594003822,0.150207879,0.337907408,0.511884713,0.112546609,0.03766127,0.989699356,0.004991024,0.005309619,3.407841954,1.52566099,-1.458279265,-1.458279265,-2.983940255,4934.175175,0,0.176163376,0.755168856,0.233276803
156,213.8859056,-8.170185525,2875.751858,2.442396061,966.4296334,0.004704383,0.974870342,0.150696725,0.339934192,0.509369082,0.112823619,0.037873106,1.347368466,1.470544246,13.04220455,0.989542023,0.005030356,0.005427621,21.75669308,45.23159143,31.94943194,4.546133495,0,32.57222874,0.748679969,0.977777968,708.8002719,354.8626496,109.1438992,-13.02618629,0.008677501,0.000197214,0.001531844,0.000514216,0.030671819,0.083307497,0.269099867,0,0,-4.776094664,-13.11824891,-9.370185525,1292.070527,5016.561755,2.594197529,0.150696725,0.339934192,0.509369082,0.112823619,0.037873106,0.989542023,0.005030356,0.005427621,3.380093908,1.532527177,-1.453216783,-1.453216783,-2.98574396,4933.79599,0,0.178356612,0.758392592,0.235177155
157,212.3971929,-8.1713781,2867.951159,2.441502043,953.5829752,0.004691837,0.974542873,0.151187619,0.341985682,0.506826699,0.11310159,0.038086029,1.341931578,1.465086214,13.1023374,0.989381438,0.005070121,0.005548442,21.75454261,45.56143244,32.13761018,4.583697783,0,32.76309063,0.748087644,0.977803622,707.876746,351.949753,108.553753,-13.10940268,0.008652785,0.00019642,0.001549845,0.000521898,0.030670122,0.083290588,0.269128913,0,0,-4.806764786,-13.2015395,-9.3713781,1292.419051,5016.05779,2.59437708,0.151187619,0.341985682,0.506826699,0.11310159,0.038086029,0.989381438,0.005070121,0.005548442,3.35230293,1.539507419,-1.44804013,-1.44804013,-2.987547549,4933.406498,0,0.180585383,0.761604256,0.237111835
158,210.9084803,-8.172570674,2860.02299,2.440589066,940.7849368,0.004679084,0.974221676,0.15168048,0.34406228,0.50425724,0.113380467,0.038300013,1.336518449,1.459650342,13.16303317,0.989217501,0.005110332,0.005672167,21.75273856,45.89699212,32.32859068,4.62174285,0,32.95680024,0.747495437,0.977829247,706.9503171,349.0447542,107.9612554,-13.19260056,0.008627661,0.000195619,0.001568131,0.000529716,0.03066832,0.083273397,0.26915796,0,0,-4.837433106,-13.2848129,-9.372570674,1292.766331,5015.543144,2.594541574,0.15168048,0.34406228,0.50425724,0.113380467,0.038300013,0.989217501,0.005110332,0.005672167,3.324470231,1.546604516,-1.442746312,-1.442746312,-2.989350828,4933.006378,0,0.182850574,0.764803766,0.239081687
159,209.4197677,-8.173763249,2851.964164,2.439656534,928.0358678,0.004666119,0.97390677,0.152175219,0.3461644,0.501660381,0.113660191,0.038515028,1.331129008,1.454236556,13.22429387,0.989050109,0.005151004,0.005798887,21.75129248,46.23841806,32.52243696,4.660276233,0,33.15342221,0.746903419,0.977854841,706.0207437,346.1474316,107.3663116,-13.27577961,0.00860212,0.000194809,0.00158671,0.000537674,0.030666409,0.083255915,0.269187006,0,0,-4.868099516,-13.36806881,-9.373763249,1293.112322,5015.017481,2.594690066,0.152175219,0.3461644,0.501660381,0.113660191,0.038515028,0.989050109,0.005151004,0.005798887,3.296597072,1.553821349,-1.437332247,-1.437332247,-2.991153596,4932.595299,0,0.185153096,0.767991033,0.241087575
160,207.9310551,-8.174955824,2843.771404,2.438703828,915.3361318,0.004652936,0.973598178,0.152671742,0.348292462,0.499035797,0.113940703,0.038731039,1.325763186,1.448844782,13.28612116,0.988879154,0.005192151,0.005928696,21.7502164,46.58586293,32.71921449,4.699305567,0,33.35302316,0.746311671,0.977880404,705.0877744,343.2575607,106.7688246,-13.35893949,0.008576151,0.000193992,0.001605589,0.000545776,0.030664386,0.083238132,0.269216052,0,0,-4.898763902,-13.45130695,-9.374955824,1293.456978,5014.480452,2.594821571,0.152671742,0.348292462,0.499035797,0.113940703,0.038731039,0.988879154,0.005192151,0.005928696,3.268684764,1.561160879,-1.431794761,-1.431794761,-2.992955641,4932.172915,0,0.187493885,0.771165967,0.243130393
161,206.4423424,-8.176148398,2835.441339,2.437730302,902.6861064,0.004639529,0.973295922,0.153169948,0.35044689,0.496383162,0.114221935,0.038948013,1.320420914,1.443474947,13.34851641,0.988704524,0.005233786,0.00606169,21.74952285,46.93948464,32.91899081,4.738838589,0,33.55567182,0.745720271,0.977905934,704.1511479,340.3749132,106.1686949,-13.44207986,0.008549742,0.000193166,0.001624777,0.000554025,0.030662247,0.083220039,0.269245096,0,0,-4.929426149,-13.53452699,-9.376148398,1293.800252,5013.931694,2.594935061,0.153169948,0.35044689,0.496383162,0.114221935,0.038948013,0.988704524,0.005233786,0.00606169,3.24073467,1.568626152,-1.426130591,-1.426130591,-2.994756743,4931.738866,0,0.189873903,0.774328473,0.245211057
162,204.9536298,-8.177340973,2826.970499,2.436735287,890.0861841,0.004625894,0.973000023,0.153669731,0.352628118,0.493702152,0.11450382,0.039165911,1.315102125,1.43812698,13.41148061,0.988526103,0.005275926,0.006197971,21.74922492,47.29944659,33.12183558,4.77888314,0,33.76143909,0.745129305,0.977931432,703.2105921,337.4992578,105.5658202,-13.52520037,0.008522884,0.000192332,0.00164428,0.000562424,0.030659988,0.083201627,0.269274138,0,0,-4.960086137,-13.61772861,-9.377340973,1294.142094,5013.370831,2.595029465,0.153669731,0.352628118,0.493702152,0.11450382,0.039165911,0.988526103,0.005275926,0.006197971,3.212748209,1.576220297,-1.420336373,-1.420336373,-2.99655667,4931.292778,0,0.192294143,0.777478454,0.247330511
163,203.4649172,-8.178533548,2818.355316,2.435718085,877.5367727,0.004612024,0.972710503,0.154170974,0.354836586,0.49099244,0.114786281,0.039384692,1.309806751,1.432800807,13.47501437,0.98834377,0.005318586,0.006337644,21.74933624,47.66591788,33.32782071,4.819447146,0,33.97039815,0.744538862,0.977956896,702.265823,334.6303595,104.9600958,-13.60830066,0.008495565,0.00019149,0.001664108,0.000570977,0.030657606,0.083182885,0.269303176,0,0,-4.990743743,-13.7009115,-9.378533548,1294.482454,5012.797468,2.595103661,0.154170974,0.354836586,0.49099244,0.114786281,0.039384692,0.98834377,0.005318586,0.006337644,3.184726856,1.583946535,-1.414408648,-1.414408648,-2.998355184,4930.834264,0,0.194755624,0.780615807,0.249489726
164,201.9762046,-8.179726122,2809.592118,2.43467797,865.038296,0.004597914,0.972427384,0.154673555,0.357072741,0.488253704,0.115069242,0.039604313,1.304534726,1.427496358,13.53911784,0.9881574,0.005361782,0.006480818,21.74987105,48.0390736,33.53702038,4.860538634,0,34.18262452,0.743949034,0.977982326,701.3165451,331.7679798,104.3514139,-13.69138035,0.008467772,0.000190638,0.001684269,0.000579688,0.030655095,0.083163803,0.269332209,0,0,-5.021398838,-13.7840753,-9.379726122,1294.821277,5012.211199,2.595156477,0.154673555,0.357072741,0.488253704,0.115069242,0.039604313,0.9881574,0.005361782,0.006480818,3.156672144,1.591808174,-1.408343856,-1.408343856,-3.00015203,4930.362919,0,0.197259395,0.783740426,0.251689703
165,200.4874919,-8.180918697,2800.677129,2.433614187,852.5911941,0.004583557,0.972150689,0.155177345,0.359337038,0.485485618,0.115352618,0.039824727,1.299285984,1.422213563,13.60379078,0.987966861,0.005405531,0.006627607,21.75084422,48.41909504,33.74951123,4.902165727,0,34.39819618,0.743359918,0.97800772,700.3624514,328.9118765,103.7396644,-13.77443905,0.008439495,0.000189777,0.001704772,0.000588561,0.030652453,0.08314437,0.269361237,0,0,-5.052051291,-13.86721967,-9.380918697,1295.158507,5011.611597,2.595186695,0.155177345,0.359337038,0.485485618,0.115352618,0.039824727,0.987966861,0.005405531,0.006627607,3.128585671,1.599808616,-1.402138329,-1.402138329,-3.001946946,4929.878321,0,0.199806535,0.786852201,0.253931468
166,198.9987793,-8.182111272,2791.606464,2.43252595,840.1959242,0.004568946,0.971880439,0.155682203,0.361629936,0.48268786,0.115636322,0.040045882,1.294060461,1.416952351,13.66903241,0.987772019,0.005449851,0.00677813,21.75227127,48.80617,33.96537237,4.94433663,0,34.61719369,0.742771615,0.978033079,699.4032213,326.0618038,103.124734,-13.85747637,0.008410721,0.000188907,0.001725625,0.000597599,0.030649674,0.083124575,0.269390258,0,0,-5.082700965,-13.95034424,-9.382111272,1295.494088,5010.998219,2.595193037,0.155682203,0.361629936,0.48268786,0.115636322,0.040045882,0.987772019,0.005449851,0.00677813,3.100469095,1.607951359,-1.395788297,-1.395788297,-3.003739656,4929.380033,0,0.202398153,0.789951019,0.256216079
167,197.5100667,-8.183303846,2782.376129,2.431412441,827.8529612,0.004554076,0.971616656,0.156187983,0.363951905,0.479860112,0.115920258,0.040267725,1.288858093,1.411712653,13.73484144,0.987572731,0.00549476,0.006932509,21.75416839,49.20049303,34.18468555,4.987059627,0,34.83970025,0.742184231,0.9780584,698.4385199,323.2175118,102.5065067,-13.94049189,0.008381437,0.000188028,0.001746839,0.000606807,0.030646755,0.083104405,0.269419272,0,0,-5.11334772,-14.03344865,-9.383303846,1295.827957,5010.370606,2.595174168,0.156187983,0.363951905,0.479860112,0.115920258,0.040267725,0.987572731,0.00549476,0.006932509,3.072324143,1.616239994,-1.389289878,-1.389289878,-3.005529873,4928.867598,0,0.205035392,0.79303676,0.258544625
168,196.0213541,-8.184496421,2772.982015,2.430272805,815.5627985,0.004538939,0.971359364,0.156694527,0.366303418,0.477002055,0.116204329,0.040490199,1.283678817,1.4064944,13.80121602,0.98736885,0.005540277,0.007090873,21.75655254,49.60226576,34.40753522,5.030343093,0,35.06580184,0.741597877,0.978083684,697.4679996,320.3787471,101.8848632,-14.02348519,0.00835163,0.000187138,0.001768422,0.000616189,0.030643689,0.08308385,0.269448277,0,0,-5.143991409,-14.1165325,-9.384496421,1296.160053,5009.728277,2.595128698,0.156694527,0.366303418,0.477002055,0.116204329,0.040490199,0.98736885,0.005540277,0.007090873,3.044152612,1.624678217,-1.382639078,-1.382639078,-3.007317294,4928.340541,0,0.207719424,0.7961093,0.260918223
169,194.5326414,-8.185688996,2763.419898,2.429106156,803.3259485,0.00452353,0.971108583,0.157201669,0.368684956,0.474113375,0.116488428,0.040713241,1.278522571,1.401297525,13.8681537,0.987160224,0.00558642,0.007253356,21.75944142,50.01169725,34.6340087,5.074195468,0,35.29558736,0.741012668,0.978108928,696.4912968,317.5452522,101.2596815,-14.10645583,0.008321287,0.000186239,0.001790386,0.000625748,0.030640473,0.083062895,0.269477271,0,0,-5.174631883,-14.19959539,-9.385688996,1296.490311,5009.070732,2.595055169,0.157201669,0.368684956,0.474113375,0.116488428,0.040713241,0.987160224,0.00558642,0.007253356,3.015956369,1.63326982,-1.375831786,-1.375831786,-3.009101606,4927.798367,0,0.210451458,0.799168513,0.263338025
170,193.0439288,-8.18688157,2753.685433,2.427911566,791.1429432,0.00450784,0.970864337,0.157709231,0.371097009,0.47119376,0.116772445,0.040936786,1.273389295,1.39612196,13.93565137,0.986946693,0.005633211,0.007420096,21.76285353,50.42900422,34.86419624,5.118625261,0,35.52914872,0.740428727,0.978134133,695.5080324,314.7167656,100.6308362,-14.18940336,0.008290394,0.000185329,0.001812739,0.00063549,0.030637102,0.083041527,0.269506255,0,0,-5.205268984,-14.28263692,-9.38688157,1296.818661,5008.39745,2.594952057,0.157709231,0.371097009,0.47119376,0.116772445,0.040936786,0.986946693,0.005633211,0.007420096,2.987737359,1.642018701,-1.368863777,-1.368863777,-3.010882477,4927.24056,0,0.213232733,0.802214264,0.265805213
171,191.5552162,-8.188074145,2743.774156,2.426688071,779.0143352,0.004491862,0.970626647,0.158217025,0.37354007,0.468242905,0.117056262,0.041160763,1.268278926,1.390967638,14.00370522,0.986728091,0.005680669,0.00759124,21.76680824,50.8544115,35.09819122,5.163641052,0,35.76658097,0.739846181,0.978159296,694.5178118,311.8930218,99.99819908,-14.27232732,0.008258938,0.000184409,0.001835493,0.000645419,0.030633568,0.083019734,0.269535226,0,0,-5.235902553,-14.36565665,-9.388074145,1297.145032,5007.707887,2.594817773,0.158217025,0.37354007,0.468242905,0.117056262,0.041160763,0.986728091,0.005680669,0.00759124,2.959497601,1.650928863,-1.361730701,-1.361730701,-3.012659564,4926.666583,0,0.216064527,0.805246416,0.268321004
172,190.0665035,-8.18926672,2733.681477,2.425434665,766.9406983,0.00447559,0.970395537,0.158724852,0.376014639,0.465260509,0.117339753,0.041385099,1.263191407,1.385834493,14.07231069,0.986504245,0.005728818,0.007766937,21.7713258,51.28815235,35.33609023,5.209251472,0,36.00798247,0.739265161,0.978184418,693.5202228,309.0737513,99.36163839,-14.35522721,0.008226903,0.000183477,0.001858658,0.000655539,0.030629869,0.082997499,0.269564183,0,0,-5.266532421,-14.44865415,-9.38926672,1297.469351,5007.001477,2.594650655,0.158724852,0.376014639,0.465260509,0.117339753,0.041385099,0.986504245,0.005728818,0.007766937,2.9312392,1.660004418,-1.354428086,-1.354428086,-3.014432504,4926.075875,0,0.218948149,0.808264825,0.270886648
173,188.5777909,-8.190459294,2723.402682,2.424150298,754.9226281,0.004459014,0.970171027,0.159232502,0.378521224,0.462246274,0.117622789,0.041609712,1.258126679,1.380722461,14.14146245,0.986274975,0.005777679,0.007947347,21.77642741,51.73046883,35.57799321,5.255465191,0,36.25345502,0.738685808,0.978209496,692.5148343,306.2586804,98.7210193,-14.43810255,0.008194274,0.000182535,0.001882245,0.000665855,0.030625996,0.082974809,0.269593125,0,0,-5.297158417,-14.53162896,-9.390459294,1297.791541,5006.27763,2.594448959,0.159232502,0.378521224,0.462246274,0.117622789,0.041609712,0.986274975,0.005777679,0.007947347,2.902964342,1.669249585,-1.346951336,-1.346951336,-3.016200921,4925.467851,0,0.221884948,0.811269343,0.27350343
174,187.0890783,-8.191651869,2712.932924,2.422833876,742.9607432,0.004442129,0.969953141,0.15973975,0.381060338,0.459199913,0.11790523,0.04183452,1.253084685,1.375631476,14.21115427,0.986040093,0.005827275,0.008132632,21.78213528,52.18161225,35.82400365,5.302290935,0,36.503104,0.738108267,0.97823453,691.5011984,303.4475314,98.07620347,-14.52095281,0.008161038,0.000181581,0.001906267,0.000676372,0.030621945,0.082951647,0.26962205,0,0,-5.327780362,-14.61458061,-9.391651869,1298.111521,5005.53573,2.59421087,0.15973975,0.381060338,0.459199913,0.11790523,0.04183452,0.986040093,0.005827275,0.008132632,2.874675303,1.678668694,-1.339295723,-1.339295723,-3.017964418,4924.841901,0,0.224876308,0.814259814,0.276172671
175,185.6003657,-8.192844444,2702.267227,2.421484257,731.0556856,0.004424924,0.969741901,0.16024636,0.383632497,0.456121143,0.118186929,0.042059431,1.248065367,1.370561475,14.28137905,0.985799404,0.00587763,0.008322965,21.78847264,52.64184356,36.07422871,5.349737441,0,36.75703855,0.737532691,0.978259519,690.4788452,300.6400222,97.42704945,-14.60377746,0.008127176,0.000180615,0.001930734,0.000687094,0.030617708,0.082927998,0.269650956,0,0,-5.35839807,-14.69750861,-9.392844444,1298.429206,5004.775134,2.593934481,0.16024636,0.383632497,0.456121143,0.118186929,0.042059431,0.985799404,0.00587763,0.008322965,2.846374449,1.68826619,-1.33145639,-1.33145639,-3.01972258,4924.19739,0,0.227923649,0.817236079,0.278895726
176,184.111653,-8.194037018,2691.400483,2.42010025,719.2081218,0.004407392,0.969537329,0.160752081,0.386238227,0.453009692,0.118467732,0.04228435,1.243068671,1.365512395,14.3521287,0.985552705,0.00592877,0.008518525,21.79546385,53.1114338,36.32877939,5.397813484,0,37.01537173,0.73695924,0.97828446,689.4472862,297.8358669,96.77341212,-14.68657596,0.008092675,0.000179638,0.001955659,0.000698028,0.03061328,0.082903844,0.269679843,0,0,-5.38901135,-14.78041245,-9.394037018,1298.744509,5003.995172,2.593617804,0.160752081,0.386238227,0.453009692,0.118467732,0.04228435,0.985552705,0.00592877,0.008518525,2.818064244,1.69804663,-1.323428345,-1.323428345,-3.021474975,4923.533654,0,0.231028433,0.82019797,0.281673988
177,182.6229404,-8.195229593,2680.327445,2.418680609,707.4187435,0.004389525,0.969339447,0.16125665,0.388878054,0.449865295,0.118747475,0.042509175,1.238094542,1.360484172,14.42339406,0.985299782,0.005980721,0.008719496,21.80313444,53.59066461,36.58777073,5.446527832,0,37.27822072,0.736388081,0.978309354,688.4060098,295.0347752,96.11514319,-14.76934774,0.008057516,0.000178648,0.001981055,0.000709177,0.030608654,0.082879167,0.269708709,0,0,-5.419620004,-14.86329162,-9.395229593,1299.05734,5003.195144,2.593258755,0.16125665,0.388878054,0.449865295,0.118747475,0.042509175,0.985299782,0.005980721,0.008719496,2.789747246,1.708014686,-1.315206461,-1.315206461,-3.023221147,4922.85,0,0.234192158,0.823145314,0.284508889
178,181.1342278,-8.196422168,2669.042732,2.417224038,695.6882685,0.004371313,0.969148278,0.161759786,0.391552514,0.4466877,0.119025987,0.042733799,1.233142927,1.355476746,14.49516491,0.985040415,0.006033509,0.008926076,21.81151115,54.0798287,36.85132195,5.495889253,0,37.54570697,0.735819389,0.978334197,687.3544823,292.2364529,95.4520907,-14.85209221,0.008021684,0.000177645,0.002006934,0.000720548,0.030603821,0.08285395,0.269737551,0,0,-5.450223825,-14.94614557,-9.396422168,1299.367601,5002.374318,2.592855153,0.161759786,0.391552514,0.4466877,0.119025987,0.042733799,0.985040415,0.006033509,0.008926076,2.761426121,1.718175147,-1.306785474,-1.306785474,-3.024960621,4922.145705,0,0.237416362,0.826077933,0.287401894
179,179.6455152,-8.197614742,2657.540821,2.41572918,684.0174418,0.004352748,0.968963845,0.162261195,0.394262142,0.443476663,0.119303087,0.042958108,1.228213774,1.350490055,14.56742981,0.984774372,0.006087163,0.009138465,21.82062204,54.57923036,37.11955669,5.545906498,0,37.81795645,0.73525335,0.97835899,686.2921462,289.4406017,94.78409934,-14.93480875,0.007985161,0.000176629,0.00203331,0.000732145,0.030598776,0.082828172,0.269766368,0,0,-5.480822601,-15.02897374,-9.397614742,1299.675194,5001.531933,2.592404719,0.162261195,0.394262142,0.443476663,0.119303087,0.042958108,0.984774372,0.006087163,0.009138465,2.733103638,1.728532918,-1.29815998,-1.29815998,-3.026692898,4921.420014,0,0.240702623,0.82899564,0.29035451
180,178.1568025,-8.198807317,2645.816051,2.414194618,672.4070362,0.00433382,0.968786167,0.162760564,0.39700748,0.440231956,0.119578584,0.04318198,1.223307032,1.34552404,14.64017608,0.984501412,0.006141711,0.009356877,21.83049656,55.08918607,37.3926032,5.596588273,0,38.0950998,0.734690155,0.97838373,685.2184181,286.6469192,94.11101031,-15.01749675,0.007947929,0.0001756,0.002060197,0.000743974,0.030593509,0.082801813,0.269795158,0,0,-5.51141611,-15.11177555,-9.398807317,1299.980015,5000.66719,2.59190506,0.162760564,0.39700748,0.440231956,0.119578584,0.04318198,0.984501412,0.006141711,0.009356877,2.704782679,1.739093023,-1.289324433,-1.289324433,-3.028417456,4920.672137,0,0.244052557,0.831898241,0.293368281
181,176.6680899,-8.199999892,2633.862621,2.412618873,660.8578534,0.00431452,0.968615269,0.163257566,0.399789072,0.436953363,0.119852278,0.043405288,1.21842265,1.34057864,14.71338968,0.984221284,0.006197184,0.009581532,21.84116559,55.61002501,37.67059457,5.647943247,0,38.37727264,0.734130006,0.978408416,684.1326899,283.8550994,93.43266122,-15.10015555,0.007909969,0.000174558,0.002087607,0.000756041,0.030588013,0.082774854,0.269823919,0,0,-5.542004123,-15.19455041,-9.399999892,1300.281955,4999.779259,2.591353681,0.163257566,0.399789072,0.436953363,0.119852278,0.043405288,0.984221284,0.006197184,0.009581532,2.676466241,1.7498606,-1.280273145,-1.280273145,-3.030133745,4919.901252,0,0.247467823,0.834785537,0.296444789
182,175.1793773,-8.201192466,2621.674585,2.411000399,649.3707251,0.004294838,0.968451173,0.163751852,0.402607464,0.433640685,0.120123956,0.043627896,1.213560579,1.335653799,14.78705516,0.983933726,0.006253612,0.009812662,21.85266156,56.14208974,37.95366894,5.699980013,0,38.66461571,0.733573116,0.978433046,683.0343252,281.0648323,92.74888639,-15.18278448,0.007871264,0.000173501,0.002115557,0.000768351,0.030582279,0.082747271,0.269852649,0,0,-5.572586402,-15.27729768,-9.401192466,1300.580901,4998.867268,2.590747964,0.163751852,0.402607464,0.433640685,0.120123956,0.043627896,0.983933726,0.006253612,0.009812662,2.64815744,1.760840907,-1.271000287,-1.271000287,-3.031841194,4919.106497,0,0.250950118,0.837657319,0.299585657
183,173.6906647,-8.202385041,2609.245859,2.40933758,637.9465135,0.004274764,0.968293898,0.164243058,0.405463205,0.430293738,0.120393398,0.04384966,1.208720773,1.330749456,14.86115556,0.983638464,0.006311028,0.010050508,21.86501852,56.68573683,38.24196974,5.752707062,0,38.95727521,0.733019707,0.978457619,681.9226577,278.2758044,92.05951664,-15.26538284,0.007831794,0.00017243,0.002144061,0.000780909,0.030576299,0.082719042,0.269881346,0,0,-5.603162701,-15.36001672,-9.402385041,1300.876734,4997.93031,2.590085164,0.164243058,0.405463205,0.430293738,0.120393398,0.04384966,0.983638464,0.006311028,0.010050508,2.619859516,1.772039315,-1.261499884,-1.261499884,-3.033539199,4918.286973,0,0.254501183,0.840513372,0.302792545
